"rep","cell","dep","rel","grouping","prev","hl","edge"
333,"k25_prev08","offindex",1,"fitted",0.0775,0.713634978278868,0.047933124296993
333,"k25_prev08","offindex",1,"pc1",0.0775,0.241386238698589,0.264678021165549
334,"k25_prev08","offindex",1,"fitted",0.085,0.0354356136574975,0.000222133918198697
334,"k25_prev08","offindex",1,"pc1",0.085,0.227397587593682,0.151355110342277
335,"k25_prev08","offindex",1,"fitted",0.07,0.50802770401208,0.0297000789132611
335,"k25_prev08","offindex",1,"pc1",0.07,0.831097177261689,0.507212579635754
336,"k25_prev08","offindex",1,"fitted",0.075,0.33359482550756,0.0121882702036606
336,"k25_prev08","offindex",1,"pc1",0.075,0.255555095345875,0.383962543193265
337,"k25_prev08","offindex",1,"fitted",0.095,0.0252707896745407,8.16742562133044e-05
337,"k25_prev08","offindex",1,"pc1",0.095,0.103509294126034,0.606867599032725
338,"k25_prev08","offindex",1,"fitted",0.09,0.162730571428682,0.231719490153999
338,"k25_prev08","offindex",1,"pc1",0.09,0.284777137591597,0.568853575379738
339,"k25_prev08","offindex",1,"fitted",0.075,0.217563668025219,0.00756342999547033
339,"k25_prev08","offindex",1,"pc1",0.075,0.91523883059085,0.646038036113597
340,"k25_prev08","offindex",1,"fitted",0.0775,0.000151375863916337,2.40758126587304e-05
340,"k25_prev08","offindex",1,"pc1",0.0775,0.816781497172513,0.73852803119905
341,"k25_prev08","offindex",1,"fitted",0.0825,0.291774015581458,0.00243218335852446
341,"k25_prev08","offindex",1,"pc1",0.0825,0.827887665258911,0.550832124648851
342,"k25_prev08","offindex",1,"fitted",0.07,0.292414507741827,0.0266792647446455
342,"k25_prev08","offindex",1,"pc1",0.07,0.775133500866716,0.737179589785059
343,"k25_prev08","offindex",1,"fitted",0.0825,3.25648689730729e-05,5.56122628325717e-06
343,"k25_prev08","offindex",1,"pc1",0.0825,0.578519430236891,0.995425384790946
344,"k25_prev08","offindex",1,"fitted",0.0875,0.563480838312791,0.139086061502977
344,"k25_prev08","offindex",1,"pc1",0.0875,0.887414557838192,0.826989401083778
345,"k25_prev08","offindex",1,"fitted",0.07,0.266377149663589,0.00635858314086168
345,"k25_prev08","offindex",1,"pc1",0.07,0.743843923011017,0.274013777959811
346,"k25_prev08","offindex",1,"fitted",0.065,0.213969285573143,0.0578445282822223
346,"k25_prev08","offindex",1,"pc1",0.065,0.880481911824281,0.799454532803088
347,"k25_prev08","offindex",1,"fitted",0.0925,0.0536619226975588,0.0148780766588017
347,"k25_prev08","offindex",1,"pc1",0.0925,0.577747293454205,0.876303440845712
348,"k25_prev08","offindex",1,"fitted",0.0825,0.230153538499978,0.00884747931033847
348,"k25_prev08","offindex",1,"pc1",0.0825,0.598179803897865,0.466433043592483
349,"k25_prev08","offindex",1,"fitted",0.075,0.0248637812880991,0.0119065897270204
349,"k25_prev08","offindex",1,"pc1",0.075,0.560964021515011,0.814761298476185
350,"k25_prev08","offindex",1,"fitted",0.07,0.847101910994181,0.194982773064912
350,"k25_prev08","offindex",1,"pc1",0.07,0.804805874003762,0.59899127431058
351,"k25_prev08","offindex",1,"fitted",0.0775,0.0732697422646008,0.00104643954664796
351,"k25_prev08","offindex",1,"pc1",0.0775,0.36868442587509,0.0443485388179023
352,"k25_prev08","offindex",1,"fitted",0.0725,0.203517554737088,0.00164390381413726
352,"k25_prev08","offindex",1,"pc1",0.0725,0.893517739874375,0.668293467912327
353,"k25_prev08","offindex",1,"fitted",0.085,0.492024795586031,0.0148790931870979
353,"k25_prev08","offindex",1,"pc1",0.085,0.905922108193998,0.675768861031243
354,"k25_prev08","offindex",1,"fitted",0.085,0.157358950305966,0.00968772728676426
354,"k25_prev08","offindex",1,"pc1",0.085,0.825004352459416,0.419679769435394
355,"k25_prev08","offindex",1,"fitted",0.0775,0.919975037445719,0.570724623553459
355,"k25_prev08","offindex",1,"pc1",0.0775,0.355454893999861,0.952854322221052
356,"k25_prev08","offindex",1,"fitted",0.0725,0.0170476203565351,0.00033969455230376
356,"k25_prev08","offindex",1,"pc1",0.0725,0.163271806719231,0.714466904981814
357,"k25_prev08","offindex",1,"fitted",0.08,0.636600841447068,0.0449593502266651
357,"k25_prev08","offindex",1,"pc1",0.08,0.0735221378065986,0.267604447226312
358,"k25_prev08","offindex",1,"fitted",0.085,0.139771415012006,0.0201052656419349
358,"k25_prev08","offindex",1,"pc1",0.085,0.779108605481832,0.487389486150437
359,"k25_prev08","offindex",1,"fitted",0.08,0.409304494496221,0.0580399091622165
359,"k25_prev08","offindex",1,"pc1",0.08,0.513817964642852,0.185386371766669
360,"k25_prev08","offindex",1,"fitted",0.0775,0.0558955915483627,0.00337802414489763
360,"k25_prev08","offindex",1,"pc1",0.0775,0.935537292242699,0.883598736966475
361,"k25_prev08","offindex",1,"fitted",0.08,0.57062077308716,0.0747084607681678
361,"k25_prev08","offindex",1,"pc1",0.08,0.940297480746949,0.852681891790287
362,"k25_prev08","offindex",1,"fitted",0.0975,0.250120221051453,0.0157120343390327
362,"k25_prev08","offindex",1,"pc1",0.0975,0.633835333414483,0.386593872915001
363,"k25_prev08","offindex",1,"fitted",0.09,0.371069359162659,0.0140410495328104
363,"k25_prev08","offindex",1,"pc1",0.09,0.671439309387979,0.742224614041905
364,"k25_prev08","offindex",1,"fitted",0.0825,0.0183471006481866,0.000168451379467305
364,"k25_prev08","offindex",1,"pc1",0.0825,0.448951463381793,0.977614090146244
365,"k25_prev08","offindex",1,"fitted",0.085,0.056374542109087,0.000310775685059328
365,"k25_prev08","offindex",1,"pc1",0.085,0.732891442093039,0.476624612469445
366,"k25_prev08","offindex",1,"fitted",0.0875,0.0043618074837537,4.74843851732132e-05
366,"k25_prev08","offindex",1,"pc1",0.0875,0.434213080122515,0.164525330314923
367,"k25_prev08","offindex",1,"fitted",0.085,0.0117044223729236,0.00112369788661182
367,"k25_prev08","offindex",1,"pc1",0.085,0.264112774910583,0.570169094527155
368,"k25_prev08","offindex",1,"fitted",0.0875,0.472722937667634,0.110421359433348
368,"k25_prev08","offindex",1,"pc1",0.0875,0.676529470563895,0.666201540258673
369,"k25_prev08","offindex",1,"fitted",0.0825,0.480756863865418,0.0712365248747672
369,"k25_prev08","offindex",1,"pc1",0.0825,0.558281668470696,0.407173858897466
370,"k25_prev08","offindex",1,"fitted",0.0825,0.0163129003971003,0.0545652168387661
370,"k25_prev08","offindex",1,"pc1",0.0825,0.598923229714247,0.734434115788722
371,"k25_prev08","offindex",1,"fitted",0.08,0.0776317765135393,0.0180342654647323
371,"k25_prev08","offindex",1,"pc1",0.08,0.380579789568777,0.323924164496029
372,"k25_prev08","offindex",1,"fitted",0.0625,0.827674448902208,0.103923687566131
372,"k25_prev08","offindex",1,"pc1",0.0625,0.928668495780657,0.854792839511003
373,"k25_prev08","offindex",1,"fitted",0.07,0.238163644448043,0.126489709057459
373,"k25_prev08","offindex",1,"pc1",0.07,0.0872325384809409,0.821063220355669
374,"k25_prev08","offindex",1,"fitted",0.08,0.0519998915675243,0.00023830770280886
374,"k25_prev08","offindex",1,"pc1",0.08,0.0991657263310576,0.37899858022752
375,"k25_prev08","offindex",1,"fitted",0.0725,0.344842870282948,0.101124408881445
375,"k25_prev08","offindex",1,"pc1",0.0725,0.839194986810562,0.945867465905563
376,"k25_prev08","offindex",1,"fitted",0.0725,0.000595329033060255,4.26997068370127e-07
376,"k25_prev08","offindex",1,"pc1",0.0725,0.755866613394744,0.842962023930059
377,"k25_prev08","offindex",1,"fitted",0.075,0.0381580926683285,0.000585376456115561
377,"k25_prev08","offindex",1,"pc1",0.075,0.651210799449288,0.826043829561058
378,"k25_prev08","offindex",1,"fitted",0.0675,0.0906009126026681,0.0232084120443563
378,"k25_prev08","offindex",1,"pc1",0.0675,0.985197567515082,0.906045418743294
379,"k25_prev08","offindex",1,"fitted",0.0675,0.0294665537662957,0.000339686500592351
379,"k25_prev08","offindex",1,"pc1",0.0675,0.491291362843471,0.766301149455123
380,"k25_prev08","offindex",1,"fitted",0.0725,0.134266822793843,0.005860682638541
380,"k25_prev08","offindex",1,"pc1",0.0725,0.856974295340721,0.822568469942898
381,"k25_prev08","offindex",1,"fitted",0.09,0.577879013511278,0.0294157263428603
381,"k25_prev08","offindex",1,"pc1",0.09,0.607435896289306,0.730894066328467
382,"k25_prev08","offindex",1,"fitted",0.07,0.190717790595279,0.0112828230913846
382,"k25_prev08","offindex",1,"pc1",0.07,0.78530491941744,0.83558082350836
383,"k25_prev08","offindex",1,"fitted",0.0725,0.00101391084302915,9.17400174915706e-06
383,"k25_prev08","offindex",1,"pc1",0.0725,0.622578234622773,0.332462152074072
384,"k25_prev08","offindex",1,"fitted",0.06,0.136749579012942,0.00085253873508373
384,"k25_prev08","offindex",1,"pc1",0.06,0.384537159640006,0.0805220838730651
385,"k25_prev08","offindex",1,"fitted",0.0825,0.261220580051741,0.0114965591553868
385,"k25_prev08","offindex",1,"pc1",0.0825,0.44743392551291,0.717391577749238
386,"k25_prev08","offindex",1,"fitted",0.075,0.891298721966166,0.116852599205739
386,"k25_prev08","offindex",1,"pc1",0.075,0.19514430038053,0.31962195734839
387,"k25_prev08","offindex",1,"fitted",0.08,0.0247610530124938,0.000409926280527273
387,"k25_prev08","offindex",1,"pc1",0.08,0.0244887478011693,0.10860412475132
388,"k25_prev08","offindex",1,"fitted",0.0725,0.274020085241093,0.0137247309890596
388,"k25_prev08","offindex",1,"pc1",0.0725,0.955423658022116,0.226582624657227
389,"k25_prev08","offindex",1,"fitted",0.085,0.174172099622088,0.0110657068189697
389,"k25_prev08","offindex",1,"pc1",0.085,0.267698764104012,0.267833566444736
390,"k25_prev08","offindex",1,"fitted",0.085,0.0365560552428645,0.00128655313179782
390,"k25_prev08","offindex",1,"pc1",0.085,0.424499411245575,0.515996067304087
391,"k25_prev08","offindex",1,"fitted",0.0625,0.0031979724986374,1.67251264777679e-05
391,"k25_prev08","offindex",1,"pc1",0.0625,0.989976952613064,0.951429764537539
392,"k25_prev08","offindex",1,"fitted",0.0725,0.777908648105775,0.465293699092104
392,"k25_prev08","offindex",1,"pc1",0.0725,0.107508039795712,0.0145283066940677
393,"k25_prev08","offindex",1,"fitted",0.0875,0.361488324793623,0.0706528541157196
393,"k25_prev08","offindex",1,"pc1",0.0875,0.939218165275012,0.822077679011014
394,"k25_prev08","offindex",1,"fitted",0.095,0.0343972223543252,0.000257318804562812
394,"k25_prev08","offindex",1,"pc1",0.095,0.276339654784501,0.223169249688572
395,"k25_prev08","offindex",1,"fitted",0.0725,0.0143713706481997,0.00145934241121182
395,"k25_prev08","offindex",1,"pc1",0.0725,0.494324112026259,0.237096180143358
396,"k25_prev08","offindex",1,"fitted",0.09,0.196703461159426,0.00816716235681281
396,"k25_prev08","offindex",1,"pc1",0.09,0.255525931760225,0.765782151246104
397,"k25_prev08","offindex",1,"fitted",0.065,0.00357309001885353,6.85277924117322e-06
397,"k25_prev08","offindex",1,"pc1",0.065,0.934677370933533,0.68994355677079
398,"k25_prev08","offindex",1,"fitted",0.0775,0.199193527055146,0.00232997785311562
398,"k25_prev08","offindex",1,"pc1",0.0775,0.878620983960211,0.669782003225897
399,"k25_prev08","offindex",1,"fitted",0.085,0.165537297614352,0.0107062855662594
399,"k25_prev08","offindex",1,"pc1",0.085,0.0392644909863036,0.174364661083682
400,"k25_prev08","offindex",1,"fitted",0.0725,0.188020387086797,0.00385108420990576
400,"k25_prev08","offindex",1,"pc1",0.0725,0.2573269362815,0.30847767369602
1,"k25_prev08","offindex",1.5,"fitted",0.075,0.0760009555826245,0.00197220285647248
1,"k25_prev08","offindex",1.5,"pc1",0.075,0.89605290124561,0.84105109695568
2,"k25_prev08","offindex",1.5,"fitted",0.0775,0.00353326262815734,7.62749102173332e-05
2,"k25_prev08","offindex",1.5,"pc1",0.0775,0.665988144157745,0.556317051614612
3,"k25_prev08","offindex",1.5,"fitted",0.0775,0.00963790755908311,0.00101919260786709
3,"k25_prev08","offindex",1.5,"pc1",0.0775,0.606735142180679,0.409588622711748
4,"k25_prev08","offindex",1.5,"fitted",0.075,0.390718605160682,0.0529701482575358
4,"k25_prev08","offindex",1.5,"pc1",0.075,0.810118240397861,0.888245452981917
5,"k25_prev08","offindex",1.5,"fitted",0.0625,0.739572897203036,0.206657655054939
5,"k25_prev08","offindex",1.5,"pc1",0.0625,0.768843549728232,0.927853665933117
6,"k25_prev08","offindex",1.5,"fitted",0.0875,0.0139330407120841,0.00137332872490248
6,"k25_prev08","offindex",1.5,"pc1",0.0875,0.308256186298853,0.169850622832772
7,"k25_prev08","offindex",1.5,"fitted",0.0925,0.16009366225095,0.00477098335676873
7,"k25_prev08","offindex",1.5,"pc1",0.0925,0.930521552360048,0.821590825744738
8,"k25_prev08","offindex",1.5,"fitted",0.075,0.419757167914179,0.0106617080055065
8,"k25_prev08","offindex",1.5,"pc1",0.075,0.914817969158029,0.839263977649402
9,"k25_prev08","offindex",1.5,"fitted",0.085,0.0881486803761836,0.00912316647072475
9,"k25_prev08","offindex",1.5,"pc1",0.085,0.0484081901398304,0.251215164369882
10,"k25_prev08","offindex",1.5,"fitted",0.0925,0.558348938164221,0.0482671682441158
10,"k25_prev08","offindex",1.5,"pc1",0.0925,0.402642249153969,0.715824997342831
11,"k25_prev08","offindex",1.5,"fitted",0.09,0.517322406459009,0.065570338198279
11,"k25_prev08","offindex",1.5,"pc1",0.09,0.350227419911102,0.253179851591157
12,"k25_prev08","offindex",1.5,"fitted",0.0825,0.0451299794842995,0.0148381427848281
12,"k25_prev08","offindex",1.5,"pc1",0.0825,0.942559042416643,0.325007376128892
13,"k25_prev08","offindex",1.5,"fitted",0.08,0.127202657106467,0.00491981423520693
13,"k25_prev08","offindex",1.5,"pc1",0.08,0.877933886342459,0.255605477848005
14,"k25_prev08","offindex",1.5,"fitted",0.075,0.0982123041306859,0.00134683172305217
14,"k25_prev08","offindex",1.5,"pc1",0.075,0.548919078447539,0.828370784345709
15,"k25_prev08","offindex",1.5,"fitted",0.0825,0.863269696980184,0.0607412937570004
15,"k25_prev08","offindex",1.5,"pc1",0.0825,0.824813445520465,0.473786232790433
16,"k25_prev08","offindex",1.5,"fitted",0.0875,0.14596646590643,0.0068099851935477
16,"k25_prev08","offindex",1.5,"pc1",0.0875,0.671471214108603,0.916980470479925
17,"k25_prev08","offindex",1.5,"fitted",0.085,0.0985058597544531,0.0163325151193512
17,"k25_prev08","offindex",1.5,"pc1",0.085,0.299550194967142,0.973430076237098
18,"k25_prev08","offindex",1.5,"fitted",0.0725,0.866801243139497,0.420321065087966
18,"k25_prev08","offindex",1.5,"pc1",0.0725,0.396276472604034,0.752450349719343
19,"k25_prev08","offindex",1.5,"fitted",0.09,0.707963061469987,0.314163993267443
19,"k25_prev08","offindex",1.5,"pc1",0.09,0.536991097773498,0.898148839154963
20,"k25_prev08","offindex",1.5,"fitted",0.0925,0.475512909914178,0.0500902161184911
20,"k25_prev08","offindex",1.5,"pc1",0.0925,0.00973333625426176,0.423481785205433
21,"k25_prev08","offindex",1.5,"fitted",0.0825,0.0523294456588901,0.00105439961934806
21,"k25_prev08","offindex",1.5,"pc1",0.0825,0.950209320029244,0.990483627861199
22,"k25_prev08","offindex",1.5,"fitted",0.0875,0.0160358887236911,2.31396890363333e-05
22,"k25_prev08","offindex",1.5,"pc1",0.0875,0.845577296446634,0.80829928994136
23,"k25_prev08","offindex",1.5,"fitted",0.08,0.55645893981032,0.346554082532475
23,"k25_prev08","offindex",1.5,"pc1",0.08,0.955255692080135,0.427602235650104
24,"k25_prev08","offindex",1.5,"fitted",0.0875,0.968069613249237,0.384332877127805
24,"k25_prev08","offindex",1.5,"pc1",0.0875,0.0168842204450756,0.21383837248428
25,"k25_prev08","offindex",1.5,"fitted",0.075,0.762595720544017,0.552604992080967
25,"k25_prev08","offindex",1.5,"pc1",0.075,0.906514947453477,0.717956635347889
26,"k25_prev08","offindex",1.5,"fitted",0.075,0.0465141691781874,0.000168268864862764
26,"k25_prev08","offindex",1.5,"pc1",0.075,0.523882534733149,0.916023974971614
27,"k25_prev08","offindex",1.5,"fitted",0.07,0.000279601255358974,0.00144663061827521
27,"k25_prev08","offindex",1.5,"pc1",0.07,0.862526192931268,0.961359794303191
28,"k25_prev08","offindex",1.5,"fitted",0.08,0.271670342656307,0.00408317020712856
28,"k25_prev08","offindex",1.5,"pc1",0.08,0.961358535369283,0.895337765508161
29,"k25_prev08","offindex",1.5,"fitted",0.0725,0.000567745501400929,2.17997408125115e-07
29,"k25_prev08","offindex",1.5,"pc1",0.0725,0.130266747905675,0.343800054375597
30,"k25_prev08","offindex",1.5,"fitted",0.0775,0.283474250898503,0.0974206614700304
30,"k25_prev08","offindex",1.5,"pc1",0.0775,0.982180442571653,0.87048717467769
31,"k25_prev08","offindex",1.5,"fitted",0.0975,0.273292619380403,0.0641116480809929
31,"k25_prev08","offindex",1.5,"pc1",0.0975,0.375853034722102,0.246975899999356
32,"k25_prev08","offindex",1.5,"fitted",0.0875,0.0216857839819633,0.00217313283848386
32,"k25_prev08","offindex",1.5,"pc1",0.0875,0.815996880717784,0.616582936209069
33,"k25_prev08","offindex",1.5,"fitted",0.085,0.360070863792232,0.0151987098382149
33,"k25_prev08","offindex",1.5,"pc1",0.085,0.404158619831156,0.785364113797268
34,"k25_prev08","offindex",1.5,"fitted",0.075,0.0165447055878503,0.000191283283078825
34,"k25_prev08","offindex",1.5,"pc1",0.075,0.713797953626336,0.790449938931552
35,"k25_prev08","offindex",1.5,"fitted",0.08,0.00486280287169716,0.000761809520734569
35,"k25_prev08","offindex",1.5,"pc1",0.08,0.926156253754263,0.295500616117381
36,"k25_prev08","offindex",1.5,"fitted",0.075,0.893473003628556,0.309480911481417
36,"k25_prev08","offindex",1.5,"pc1",0.075,0.965491152029059,0.566560400573391
37,"k25_prev08","offindex",1.5,"fitted",0.09,0.638464008968963,0.0563778496816536
37,"k25_prev08","offindex",1.5,"pc1",0.09,0.634716303699656,0.997554720552685
38,"k25_prev08","offindex",1.5,"fitted",0.0825,0.00710085038159747,2.35604802458766e-05
38,"k25_prev08","offindex",1.5,"pc1",0.0825,0.375501705159058,0.645072331759923
39,"k25_prev08","offindex",1.5,"fitted",0.0875,0.0614260006922968,0.00117630804965474
39,"k25_prev08","offindex",1.5,"pc1",0.0875,0.12505332940034,0.0128276956198122
40,"k25_prev08","offindex",1.5,"fitted",0.0775,0.269046195000699,0.0332352177867675
40,"k25_prev08","offindex",1.5,"pc1",0.0775,0.618928914985505,0.368149818122516
41,"k25_prev08","offindex",1.5,"fitted",0.085,0.894533242054458,0.1982666247886
41,"k25_prev08","offindex",1.5,"pc1",0.085,0.549724201812756,0.633953136867521
42,"k25_prev08","offindex",1.5,"fitted",0.0925,0.213974920178945,0.00261797553469467
42,"k25_prev08","offindex",1.5,"pc1",0.0925,0.120676581251756,0.0044772706960835
43,"k25_prev08","offindex",1.5,"fitted",0.0825,0.395693157854752,0.0219498150397521
43,"k25_prev08","offindex",1.5,"pc1",0.0825,0.716100776442582,0.434131057816134
44,"k25_prev08","offindex",1.5,"fitted",0.08,0.934867295026665,0.433825726346263
44,"k25_prev08","offindex",1.5,"pc1",0.08,0.339138447325972,0.525620065562364
45,"k25_prev08","offindex",1.5,"fitted",0.0875,0.590019546487026,0.0795658391742275
45,"k25_prev08","offindex",1.5,"pc1",0.0875,0.249061509266541,0.399619092919244
46,"k25_prev08","offindex",1.5,"fitted",0.0825,0.600149723872484,0.0323589522359243
46,"k25_prev08","offindex",1.5,"pc1",0.0825,0.822054463702202,0.669242098373626
47,"k25_prev08","offindex",1.5,"fitted",0.0725,0.111673582284409,0.000527762374431306
47,"k25_prev08","offindex",1.5,"pc1",0.0725,0.96751709974673,0.701523574029625
48,"k25_prev08","offindex",1.5,"fitted",0.08,0.0136594331032172,0.00153801190116865
48,"k25_prev08","offindex",1.5,"pc1",0.08,0.67431816404007,0.260899691114304
49,"k25_prev08","offindex",1.5,"fitted",0.0725,0.591680304407873,0.245034898198966
49,"k25_prev08","offindex",1.5,"pc1",0.0725,0.183313021982892,0.558473122846965
50,"k25_prev08","offindex",1.5,"fitted",0.07,0.33530073366437,0.0245650573199435
50,"k25_prev08","offindex",1.5,"pc1",0.07,0.610729571939619,0.353184618154518
51,"k25_prev08","offindex",1.5,"fitted",0.085,0.00592154047519444,4.53807154612296e-05
51,"k25_prev08","offindex",1.5,"pc1",0.085,0.313762910137526,0.332400140821316
52,"k25_prev08","offindex",1.5,"fitted",0.0825,0.109223887236901,0.00288747999097039
52,"k25_prev08","offindex",1.5,"pc1",0.0825,0.378970272359894,0.18465259120102
53,"k25_prev08","offindex",1.5,"fitted",0.0875,0.524061685191025,0.0198388750067811
53,"k25_prev08","offindex",1.5,"pc1",0.0875,0.213503875295409,0.094356987223323
54,"k25_prev08","offindex",1.5,"fitted",0.0725,0.311152346114627,0.0423347568621614
54,"k25_prev08","offindex",1.5,"pc1",0.0725,0.950106067472935,0.814712265161673
55,"k25_prev08","offindex",1.5,"fitted",0.0925,0.161740778982993,0.0133501779228397
55,"k25_prev08","offindex",1.5,"pc1",0.0925,0.0704319777982635,0.755117573241172
56,"k25_prev08","offindex",1.5,"fitted",0.09,0.453358137418591,0.188780725379318
56,"k25_prev08","offindex",1.5,"pc1",0.09,0.577889689482019,0.2401967436129
57,"k25_prev08","offindex",1.5,"fitted",0.0825,0.736812109844418,0.0364530707341602
57,"k25_prev08","offindex",1.5,"pc1",0.0825,0.969813644776439,0.964635245683343
58,"k25_prev08","offindex",1.5,"fitted",0.0825,0.945032270768194,0.345123203028084
58,"k25_prev08","offindex",1.5,"pc1",0.0825,0.924026639048696,0.756183238562535
59,"k25_prev08","offindex",1.5,"fitted",0.085,0.721708506874193,0.298787367464067
59,"k25_prev08","offindex",1.5,"pc1",0.085,0.712406588370163,0.972807763505131
60,"k25_prev08","offindex",1.5,"fitted",0.075,0.51672494919768,0.829315784775248
60,"k25_prev08","offindex",1.5,"pc1",0.075,0.912159108782089,0.9126579212037
61,"k25_prev08","offindex",1.5,"fitted",0.0675,0.251131177208747,0.0650980551746958
61,"k25_prev08","offindex",1.5,"pc1",0.0675,0.591797608733219,0.795684632666791
62,"k25_prev08","offindex",1.5,"fitted",0.08,0.0369903424424035,0.000781851177672377
62,"k25_prev08","offindex",1.5,"pc1",0.08,0.337486532617341,0.052889195191087
63,"k25_prev08","offindex",1.5,"fitted",0.08,0.296064388365339,0.00717653187822886
63,"k25_prev08","offindex",1.5,"pc1",0.08,0.412199124035192,0.27117676044778
64,"k25_prev08","offindex",1.5,"fitted",0.085,0.0939713517183931,0.000534282008193609
64,"k25_prev08","offindex",1.5,"pc1",0.085,0.179445937390087,0.0458726543564587
65,"k25_prev08","offindex",1.5,"fitted",0.0825,0.234124903289966,0.0392723905439398
65,"k25_prev08","offindex",1.5,"pc1",0.0825,0.508629584510342,0.0708871745477053
66,"k25_prev08","offindex",1.5,"fitted",0.07,0.68487581861963,0.0350535546538159
66,"k25_prev08","offindex",1.5,"pc1",0.07,0.342864059454515,0.112297213243439
67,"k25_prev08","offindex",1.5,"fitted",0.0675,0.617871274555543,0.217997070173282
67,"k25_prev08","offindex",1.5,"pc1",0.0675,0.576697324785202,0.585628205787199
68,"k25_prev08","offindex",1.5,"fitted",0.0825,0.187248182880225,0.00339172574833135
68,"k25_prev08","offindex",1.5,"pc1",0.0825,0.818338644129992,0.556010309675608
69,"k25_prev08","offindex",1.5,"fitted",0.085,0.60054530238828,0.0408221462145119
69,"k25_prev08","offindex",1.5,"pc1",0.085,0.545629207588074,0.797956308593694
70,"k25_prev08","offindex",1.5,"fitted",0.08,0.0464322039543926,0.00955758523991923
70,"k25_prev08","offindex",1.5,"pc1",0.08,0.484450414503763,0.152114448198143
71,"k25_prev08","offindex",1.5,"fitted",0.08,0.0329205155317596,0.000209470201895323
71,"k25_prev08","offindex",1.5,"pc1",0.08,0.408561336239997,0.0743116471272949
72,"k25_prev08","offindex",1.5,"fitted",0.075,0.691131552163124,0.118699860565119
72,"k25_prev08","offindex",1.5,"pc1",0.075,0.30000465679296,0.918041537714821
73,"k25_prev08","offindex",1.5,"fitted",0.07,0.263626074876271,0.00807961177052086
73,"k25_prev08","offindex",1.5,"pc1",0.07,0.952261939069407,0.265268150996976
74,"k25_prev08","offindex",1.5,"fitted",0.08,0.268440740455641,0.0112964013237074
74,"k25_prev08","offindex",1.5,"pc1",0.08,0.417211266449361,0.259482175046389
75,"k25_prev08","offindex",1.5,"fitted",0.08,0.764852869428985,0.0741722872967305
75,"k25_prev08","offindex",1.5,"pc1",0.08,0.325790877510768,0.871261121507628
76,"k25_prev08","offindex",1.5,"fitted",0.0775,0.000660448456747398,1.70924202025358e-06
76,"k25_prev08","offindex",1.5,"pc1",0.0775,0.656164344316565,0.732064674501656
77,"k25_prev08","offindex",1.5,"fitted",0.0825,0.245127620920777,0.0196751000128514
77,"k25_prev08","offindex",1.5,"pc1",0.0825,0.294139583316968,0.508799921137794
78,"k25_prev08","offindex",1.5,"fitted",0.095,0.0467089137987817,0.000313391557227538
78,"k25_prev08","offindex",1.5,"pc1",0.095,0.343277320301097,0.0295203572479574
79,"k25_prev08","offindex",1.5,"fitted",0.0775,0.872775732480706,0.19349539240662
79,"k25_prev08","offindex",1.5,"pc1",0.0775,0.790972531761234,0.831281057242752
80,"k25_prev08","offindex",1.5,"fitted",0.08,0.029864207822582,0.0209148080380066
80,"k25_prev08","offindex",1.5,"pc1",0.08,0.248242734335815,0.467769529490503
81,"k25_prev08","offindex",1.5,"fitted",0.0825,0.000406333957590599,1.10136424424923e-07
81,"k25_prev08","offindex",1.5,"pc1",0.0825,0.425863033571734,0.896093815523449
82,"k25_prev08","offindex",1.5,"fitted",0.085,0.00155185989600248,0.000136033210486386
82,"k25_prev08","offindex",1.5,"pc1",0.085,0.727748794337036,0.679282250458772
83,"k25_prev08","offindex",1.5,"fitted",0.075,0.462943594165341,0.0288259103672825
83,"k25_prev08","offindex",1.5,"pc1",0.075,0.730196348359189,0.659496715900084
84,"k25_prev08","offindex",1.5,"fitted",0.0825,0.1662032729977,0.0357388768047268
84,"k25_prev08","offindex",1.5,"pc1",0.0825,0.722031859031351,0.249926055505639
85,"k25_prev08","offindex",1.5,"fitted",0.08,0.00187715437951352,1.26553438563048e-05
85,"k25_prev08","offindex",1.5,"pc1",0.08,0.425947463857797,0.172772346399664
86,"k25_prev08","offindex",1.5,"fitted",0.08,0.673216549458236,0.032524831721443
86,"k25_prev08","offindex",1.5,"pc1",0.08,0.924461654661829,0.89900001968249
87,"k25_prev08","offindex",1.5,"fitted",0.075,0.202238930615427,0.0292304289070817
87,"k25_prev08","offindex",1.5,"pc1",0.075,0.442461037836341,0.977368207793087
88,"k25_prev08","offindex",1.5,"fitted",0.07,0.753806811771078,0.153426018972856
88,"k25_prev08","offindex",1.5,"pc1",0.07,0.457284776144602,0.601463750815459
89,"k25_prev08","offindex",1.5,"fitted",0.0725,0.130371855317816,0.000710871877242836
89,"k25_prev08","offindex",1.5,"pc1",0.0725,0.268972063111566,0.158292740224605
90,"k25_prev08","offindex",1.5,"fitted",0.0775,0.0563669517581481,0.00733271737398633
90,"k25_prev08","offindex",1.5,"pc1",0.0775,0.916965137804437,0.912232102597271
91,"k25_prev08","offindex",1.5,"fitted",0.0825,0.195329521205889,0.00341946808003601
91,"k25_prev08","offindex",1.5,"pc1",0.0825,0.515137180129374,0.410132456443679
92,"k25_prev08","offindex",1.5,"fitted",0.08,0.419312091899715,0.036447538156259
92,"k25_prev08","offindex",1.5,"pc1",0.08,0.945207765071694,0.826474497925843
93,"k25_prev08","offindex",1.5,"fitted",0.0925,0.234201548505312,0.0134335255648913
93,"k25_prev08","offindex",1.5,"pc1",0.0925,0.427648610037307,0.494200116281396
