"rep","cell","dep","rel","unc_hl","calslope","spieg","uss","cvhl","mle_ok","mle_hl","mle_edge","grp"
75,"B_p160","null",0,0,4.4312306362797e-14,2.11937285550164e-11,0,0.0353439823388568,FALSE,NA,NA,1
76,"B_p160","null",0,0,1.55556867091692e-14,1.78474261447997e-12,0,0.0127202841430913,FALSE,NA,NA,0.640450564068926
77,"B_p160","null",0,0,2.55145776938362e-11,3.19475629580628e-10,0,0.238926054237597,FALSE,NA,NA,0.336670761945112
78,"B_p160","null",0,0,7.81729463448986e-10,3.45545710501137e-09,0,0.785095747696959,FALSE,NA,NA,0.693380118860648
79,"B_p160","null",0,0,5.27829080420406e-11,4.6894689681364e-10,0,0.585415590271673,FALSE,NA,NA,0.945183599419451
80,"B_p160","null",0,0,9.20080959052284e-12,1.35275631684606e-10,0,0.36437414742257,FALSE,NA,NA,0.945944519867543
81,"B_p160","null",0,0,6.29665481622805e-09,1.49751058473262e-08,0,0.957064727414011,FALSE,NA,NA,0.331704948915001
82,"B_p160","null",0,0,6.58480959508217e-12,1.27983498960290e-09,0,0.291706179983991,FALSE,NA,NA,0.763744086582189
83,"B_p160","null",0,0,1.6877577348268e-11,1.67816520201674e-10,0,0.0214386496053852,FALSE,NA,NA,0.664651214643282
84,"B_p160","null",0,0,1.15830527295817e-13,8.1607838991163e-12,0,0.0477988902028598,FALSE,NA,NA,0.450507991465535
85,"B_p160","null",0,0,2.28311919958325e-15,5.80758029147654e-13,0,0.00123208082400139,FALSE,NA,NA,0.605320814708147
86,"B_p160","null",0,0,2.54497849077168e-13,1.31479566746944e-11,0,0.0255959616517066,FALSE,NA,NA,0.461246364896158
87,"B_p160","null",0,0,3.51890015924083e-10,3.25854470748392e-09,0,0.118203830504089,FALSE,NA,NA,0.61671454116183
88,"B_p160","null",0,0,2.01788774609901e-12,3.97128488735468e-10,0,0.572325788580881,FALSE,NA,NA,0.375649377490555
89,"B_p160","null",0,0,2.38355515502646e-11,3.44363923269953e-10,0,0.0681876799556101,FALSE,NA,NA,0.363852797874856
90,"B_p160","null",0,0,3.49757716792485e-11,2.15364120564855e-09,0,0.963391355661625,FALSE,NA,NA,0.897860886894005
91,"B_p160","null",0,0,2.02602744088381e-13,1.76684271364173e-11,0,0.284981657687076,FALSE,NA,NA,0.278173870425459
92,"B_p160","null",0,0,2.05924922408472e-10,1.83197461156869e-09,0,0.270158311195308,FALSE,NA,NA,0.332953936299664
93,"B_p160","null",0,0,1.03806286181444e-10,7.80865254070932e-10,0,0.765965519626061,FALSE,NA,NA,0.0845720132527035
94,"B_p160","null",0,0,5.56817223314432e-10,5.37929769289426e-09,0,0.949772708507999,FALSE,NA,NA,0.4639802052574
95,"B_p160","null",0,0,4.23927776234661e-11,2.54902529928501e-10,0,0.550243404422664,FALSE,NA,NA,0.0445364358874905
96,"B_p160","null",0,0,4.95851739611101e-14,8.80547309231921e-12,0,0.0246447405980956,FALSE,NA,NA,0.551261241453697
97,"B_p160","null",0,0,2.62042612687223e-13,1.88804008312946e-11,0,0.16311989878337,FALSE,NA,NA,1
